id,gold,pred,text,votes,top_votes,K,confidence,correct
275,Album,Album,Coming Up (album).  Coming Up is the third album by English alternative rock band Suede released in September 1996 on Nude Records. It was the band's first album since the departure of guitarist Bernard Butler who was replaced by Richard Oakes. Also added to the band was keyboardist Neil Codling. The album was nominated for the 1997 Mercury Prize. A commercial and critical success Coming Up was the album that introduced Suede to a worldwide audience in places such as Europe Canada and Asia.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
276,EducationalInstitution,EducationalInstitution,Lake Brantley High School.  Lake Brantley High School (LBHS) is located in Altamonte Springs in the U.S. state of Florida an urban community approximately 13 miles (20 km) north of Orlando. It is a public high school serving grade levels 9–12 in Seminole County FL operated by Seminole County Public Schools. The school which opened in 1972 ranked 79th on Newsweek magazine's 2005 list of the top 100 high schools in the United States and 424th in the 2009 Newsweek list.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
277,Artist,Artist,Pedro Déniz.  Pedro J. Déniz Acosta (Santa Brígida Las Palmas de Gran Canaria Canary Islands Spain 1964) is an interdisciplinary artist who has developed art projects and experiences ranging from the objectual art to installation art from art photography to video art cultivating art intervention performance art visual poetry and graphic design.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
278,Company,Company,Turkish Bank.  Turkish Bank Group is a Banking corporation established during 1901 as the Nicosia Savings Box in Cyprus assisted businesses by providing capital and financial support for local tradesmen. Supervised by the custodian Hacı İbrahim Efendi and led by an established businessman of the area Mufti Hafiz Ziyai Efendi.By 1925 it had been turned into a savings bank and by 1974 (as Türk Bankası Ltd./Turkish Bank Ltd.) established branches in London.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
279,Artist,Artist,Doug McCombs.  Douglas McCombs (born in 1962 in Peoria Illinois) plays bass and guitar with the instrumental rock band Tortoise and leads the instrumental band Brokeback. He is also the longtime bassist for the rock band Eleventh Dream Day. In 1997 he formed Pullman with Bundy K. Brown Chris Brokaw and Curtis Harvey with whom he released two albums.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
280,NaturalPlace,NaturalPlace,Tomaș River.  The Tomaș River is a tributary of the Valea Lungă River in Romania. The lower course of the river crosses the city of Săcele where it is channelized.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 1, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
281,Building,EducationalInstitution,Henan Museum.  The Henan Museum or Henan Provincial Museum (Chinese: 河南博物院; Pinyin: Hénán Bówùyuàn) located in Zhengzhou Henan Province China is a history and art museum. It has a collection of more than 130000 pieces of cultural relics through the ages. In addition to its collection of human history the museum is also home to many relics of natural history including dinosaur bones and fossils.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
282,OfficeHolder,OfficeHolder,Don Meredith (politician).  Don Meredith (born July 13 1964) is an ordained minister in Canada executive director of the GTA Faith Alliance which focuses on the issue of youth violence particularly involving gangs and guns and a member of the Canadian Senate. The GTA Faith Alliance has organized peace rallies in the Malvern and Rexdale communities of Toronto following incidents of violence as well as organizing town hall meetings on related community issues.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
283,Company,Company,Tofutti.  Tofutti Brands Inc. is a US company founded by New York restaurateur David Mintz that makes a range of soy-based dairy-free foods. Best known for ice cream substitute Tofutti targets some niches such as the lactose-intolerant kosher food allergy sensitive vegetarian and vegan markets. In Canada Tofutti-Cholac Foods has distributed Tofutti products to Canadian supermarkets grocers and health food stores since the late 1980s.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
284,Village,Village,Melauli.  Melauli is a village development committee in Baitadi District in the Mahakali Zone of western Nepal. At the time of the 1991 Nepal census it had a population of 3391 and had 595 houses in the town.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 1, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
285,Athlete,Athlete,Regina Halmich.  Regina Halmich (born 22 November 1976) is a female boxer from Germany. Halmich is among the most successful female boxers of all time and helped popularise female boxing in Europe.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 1, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
286,Company,Company,Dwango (company).  Dwango Co. Ltd (株式会社ドワンゴ) (TYO: 3715) is a telecommunications and media company based in Japan headed by Nobuo Kawakami. Its subsidiaries include Niwango which runs the popular Japanese video sharing site Nico Nico Douga. The company was spun off from a U.S.-based service offering online multiplayer for video games DWANGO which was shut down in 1998. Majority shareholders include Kawakami himself Kadokawa Group Holdings and Avex Group.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
287,OfficeHolder,OfficeHolder,Matt Dolan.  Matthew J. Dolan is a former member of the Ohio House of Representatives representing the 98th District from 2005 to 2010. He resigned in January 2010 to focus on a run for Cuyahoga County Executive. Dolan is the son of Cleveland Indians owner Larry Dolan and nephew of Cablevision billionaire Charles Dolan.On November 2 2010 he lost to Lakewood Mayor Democrat Ed FitzGerald in the race to become Cuyahoga County Executive.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
288,Village,Village,Jasionowa Huta.  Jasionowa Huta [jaɕɔˈnɔva ˈxuta] is a village in the administrative district of Gmina Nowa Karczma within Kościerzyna County Pomeranian Voivodeship in northern Poland. It lies approximately 4 kilometres (2 mi) north of Nowa Karczma 16 km (10 mi) east of Kościerzyna and 36 km (22 mi) south-west of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 1, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
289,Animal,Animal,Malaysian Partridge.  The Malaysian Partridge or Campbell's Partridge (Arborophila campbelli) is a species of bird in the Phasianidae family. This monotypic species is found in highland forests in Peninsular Malaysia. It is sometimes treated as a subspecies of the Grey-breasted Partridge.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 1, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
290,OfficeHolder,Company,Saugata Mitra.  Saugata Mitra is the Chief People Officer and Group Head Human Resources at Mother Dairy. He is a member of the Japan India Business Association and a governing body member of Institute of Rural Management Anand. He is a Human Resource professional business analyst and author.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
291,Athlete,Athlete,Tani Fuga.  Tanielu Tani Fuga (born 14 July 1973) is a Samoan rugby union player. Born in Apia he was brought up by his grandparents Iosia and Salavao Fuga and they moved to Auckland in 1986 for him to study. He attended Waitakere College in Auckland and played for the Waitemata club. He played as hooker and after playing for Samoa in 1999 decided to move to the UK as one of his idols Keith Wood played there for Harlequins.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 1, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
292,Animal,Animal,Cameraria sadlerianella.  Cameraria sadlerianella is a moth of the Gracillariidae family. It is known from the United States (California and Oregon).The length of the forewings is 4.3-4.9 mm.The larvae feed on Quercus sadleriana. They mine the leaves of their host plant. The mine is found on the upperside of the leaf. It is ovoid to triangular. The epidermis is opaque with a yellow tan. The mine is usually located on one side of the midrib with one mine edge oriented adjacent to the midrib.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 1, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
293,Company,WrittenWork,Maariv.  Maariv or Ma'ariv (Hebrew: מַעֲרִיב [maʔăˈʁiv]) also known as Arvit (Hebrew: עַרְבִית [aʁˈvit]) is a Jewish prayer service held in the evening. It consists primarily of the evening Shema and Amidah.The service usually begins with two verses from Psalms followed by the communal recitation of Barechu. The three paragraphs of the Shema are then said both preceded and followed by two blessings although sometimes a fifth blessing is added at the end.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 1}",1,1,1.0,0
294,Plant,Plant,Salvia cedrosensis.  Salvia cedrosensis is an evergreen fruticose perennial plant that is endemic to the western (Pacific) coast of Baja California in Mexico growing on the Vizcaino peninsula and Cedros Island.It is found growing along dry riverbeds and canyons in rocky soil. In the wild it grows 60 cm (24 in) tall and wide with small felt-like leaves that are whitish-grey and 2.5 cm (0.98 in). The flowers are violet-blue with a pearly grey calyx and light violet around the edges.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 1, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
295,Album,Album,Phenix (album).  Phenix is an album by jazz saxophonist Cannonball Adderley recorded at the Fantasy Studios in Berkeley California in 1975 featuring performances by Adderley's Quintet with Nat Adderley Michael Wolff Walter Booker and Roy McCurdy with guest percussionist Airto Moreira and sessions featuring past Quintet members George Duke Sam Jones and Louis Hayes.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
296,Album,Album,Americruiser.  Americicruiser is the second album by American alternative rock group Urge Overkill.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 1, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
297,OfficeHolder,OfficeHolder,Justin Marcum.  Justin Jerome Marcum is a Democratic member of the West Virginia House of Delegates representing the 20th district. Marcum has also served as a Mingo County prosecutor and previously worked as a coal miner.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
298,Athlete,Athlete,Ifraim Alija.  Ifraim Alija (Serbo-Croat: Ifrajim Alija) (born 30 August 1985 in SFR Yugoslavia) is a footballer who plays for FC Gossau.He played his only match in Super League 2003–04 season.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 1, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
299,MeanOfTransportation,MeanOfTransportation,USS Bagaduce (ATA-194).  The auxiliary ocean tug USS ATA-194 was laid down on 7 November 1944 at Orange Texas by the Levingston Ship Building Co.; launched 4 December 1944; and commissioned at Orange on 14 February 1945 Lieutenant (j.g.) William J. Bryan in command.After shakedown training ATA-194 sailed for the Pacific with equipment in tow. She transited the Panama Canal late in March and arrived at Pearl Harbor on 29 April.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 1, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
